x,wave
-78.18,2.486390921003369e-6 - 2.2350637003757735e-8im
-78.16000000000003,2.490760067537094e-6 - 2.2384400802212893e-8im
-78.14,2.4951358546942454e-6 - 2.2418204947279338e-8im
-78.12,2.499518290451817e-6 - 2.2452049582862096e-8im
-78.09999999999998,2.503907382995956e-6 - 2.248593474067278e-8im
-78.08000000000001,2.5083031403229768e-6 - 2.2519860421790698e-8im
-78.05999999999997,2.512705570655519e-6 - 2.2553826661680048e-8im
-78.04,2.5171146819103205e-6 - 2.2587833454872823e-8im
-78.01999999999998,2.521530482301569e-6 - 2.262188090573787e-8im
-78.0,2.525952979891335e-6 - 2.2655968986298383e-8im
-77.97999999999999,2.530382182837588e-6 - 2.2690097767666606e-8im
-77.96000000000002,2.5348180992191803e-6 - 2.272426720751382e-8im
-77.94,2.539260737152659e-6 - 2.2758477390870385e-8im
-77.92,2.5437101047810073e-6 - 2.2792728330556994e-8im
-77.89999999999998,2.548166210262445e-6 - 2.282702005410289e-8im
-77.88,2.552629061717189e-6 - 2.2861352633454055e-8im
-77.86000000000001,2.557098667306711e-6 - 2.289572601819398e-8im
-77.83999999999999,2.561575035207596e-6 - 2.2930140290046834e-8im
-77.82,2.566058173511749e-6 - 2.2964595523744596e-8im
-77.80000000000001,2.570548090414559e-6 - 2.2999091619266524e-8im
-77.78000000000002,2.575044794129284e-6 - 2.3033628710651372e-8im
-77.75999999999999,2.579548292814196e-6 - 2.306820679327761e-8im
-77.74000000000001,2.58405859464859e-6 - 2.310282587713463e-8im
-77.71999999999997,2.5885757077892993e-6 - 2.3137486022344488e-8im
-77.69999999999999,2.593099640514959e-6 - 2.317218722749187e-8im
-77.67999999999998,2.5976304009449305e-6 - 2.3206929591287728e-8im
-77.66000000000001,2.602167997368984e-6 - 2.3241713044481838e-8im
-77.63999999999999,2.6067124379282406e-6 - 2.3276537685893686e-8im
-77.62,2.611263730949443e-6 - 2.3311403506949195e-8im
-77.6,2.615821884517696e-6 - 2.334631051958031e-8im
-77.58000000000001,2.620386906986774e-6 - 2.3381258851032722e-8im
-77.56,2.624958806552138e-6 - 2.3416248425848768e-8im
-77.54000000000002,2.629537591418929e-6 - 2.3451279320541436e-8im
-77.51999999999998,2.634123269945428e-6 - 2.3486351537302726e-8im
-77.5,2.6387158502958906e-6 - 2.3521465130239646e-8im
-77.48,2.643315340773405e-6 - 2.3556620112663063e-8im
-77.45999999999998,2.6479217496040926e-6 - 2.3591816509161217e-8im
-77.44,2.652535085163269e-6 - 2.3627054371127914e-8im
-77.42000000000002,2.6571553556549675e-6 - 2.3662333728554158e-8im
-77.39999999999999,2.661782569396187e-6 - 2.3697654560197324e-8im
-77.38,2.666416734647566e-6 - 2.3733016965687126e-8im
-77.36000000000001,2.6710578597743e-6 - 2.3768420905391433e-8im
-77.34000000000002,2.675705953025996e-6 - 2.3803866442461715e-8im
-77.32,2.680361022747894e-6 - 2.3839353605940162e-8im
-77.29999999999998,2.6850230772697418e-6 - 2.387488245601392e-8im
-77.28,2.6896921248762053e-6 - 2.3910452926942957e-8im
-77.25999999999999,2.694368173944931e-6 - 2.3946065126938785e-8im
-77.24000000000001,2.699051232803218e-6 - 2.3981719063994903e-8im
-77.21999999999998,2.703741309731902e-6 - 2.4017414783738853e-8im
-77.20000000000002,2.708438413155803e-6 - 2.405315227232281e-8im
-77.18,2.7131425514162017e-6 - 2.4088931620125205e-8im
-77.16000000000003,2.7178537328899963e-6 - 2.4124752775619358e-8im
-77.14,2.722571965916554e-6 - 2.4160615825836735e-8im
-77.12,2.7272972588460217e-6 - 2.4196520816489608e-8im
-77.09999999999998,2.7320296201025314e-6 - 2.423246768428475e-8im
-77.07999999999998,2.7367690580911488e-6 - 2.4268456563775755e-8im
-77.06,2.7415155811692207e-6 - 2.4304487407971603e-8im
-77.04,2.74626919768616e-6 - 2.4340560272857266e-8im
-77.01999999999998,2.7510299161583766e-6 - 2.4376675200184418e-8im
-77.0,2.7557977448747875e-6 - 2.441283219242738e-8im
-76.98000000000002,2.7605726924082855e-6 - 2.444903130455172e-8im
-76.96,2.7653547670398975e-6 - 2.4485272532338335e-8im
-76.94,2.7701439772581864e-6 - 2.4521555915273753e-8im
-76.92000000000002,2.7749403314551233e-6 - 2.4557881537679924e-8im
-76.9,2.779743838188158e-6 - 2.4594249300367143e-8im
-76.88,2.7845545057512873e-6 - 2.46306593807656e-8im
-76.86000000000001,2.789372342685203e-6 - 2.466711167777424e-8im
-76.83999999999999,2.7941973574010997e-6 - 2.470360630810366e-8im
-76.82000000000002,2.7990295584446555e-6 - 2.4740143286230768e-8im
-76.79999999999998,2.8038689542585604e-6 - 2.4776722579626662e-8im
-76.78000000000002,2.808715553239242e-6 - 2.4813344296900092e-8im
-76.75999999999999,2.8135693639683873e-6 - 2.485000839912482e-8im
-76.74000000000001,2.818430394879102e-6 - 2.488671497359786e-8im
-76.72,2.823298654485891e-6 - 2.4923463979712277e-8im
-76.69999999999999,2.8281741513031173e-6 - 2.496025551355238e-8im
-76.68,2.833056893782993e-6 - 2.4997089569707866e-8im
-76.65999999999998,2.837946890510219e-6 - 2.5033966167191446e-8im
-76.63999999999999,2.8428441499886718e-6 - 2.507088538416526e-8im
-76.62,2.8477486807025294e-6 - 2.5107847184439598e-8im
-76.60000000000001,2.8526604912059846e-6 - 2.5144851592886694e-8im
-76.57999999999998,2.8575795900604166e-6 - 2.5181898684343373e-8im
-76.56,2.862505985763003e-6 - 2.5218988505361322e-8im
-76.54000000000002,2.8674396869058865e-6 - 2.525612102971841e-8im
-76.52,2.872380702037888e-6 - 2.5293296270868744e-8im
-76.49999999999997,2.8773290396900108e-6 - 2.533051431343892e-8im
-76.48,2.882284708450927e-6 - 2.5367775195325864e-8im
-76.45999999999998,2.887247716861406e-6 - 2.5405078833959265e-8im
-76.44,2.8922180735715836e-6 - 2.5442425381504033e-8im
-76.41999999999999,2.897195787086515e-6 - 2.547981478080496e-8im
-76.40000000000002,2.902180866082177e-6 - 2.5517247167036984e-8im
-76.38,2.9071733190615448e-6 - 2.5554722428419683e-8im
-76.36000000000001,2.912173154704444e-6 - 2.5592240684394825e-8im
-76.33999999999999,2.917180381571301e-6 - 2.562980193949973e-8im
-76.32000000000002,2.922195008320677e-6 - 2.566740623848143e-8im
-76.3,2.9272170435250094e-6 - 2.570505355324601e-8im
-76.27999999999997,2.9322464958476905e-6 - 2.5742743986033405e-8im
-76.25999999999999,2.9372833739044516e-6 - 2.578047750429392e-8im
-76.24000000000001,2.942327686357407e-6 - 2.5818254158135385e-8im
-76.22000000000001,2.9473794418130286e-6 - 2.5856073989521e-8im
-76.19999999999999,2.9524386489410916e-6 - 2.5893936981445363e-8im
-76.18,2.9575053163994365e-6 - 2.59318432220585e-8im
-76.16000000000003,2.9625794528480102e-6 - 2.5969792688801962e-8im
-76.14,2.967661066960527e-6 - 2.6007785447190817e-8im
-76.12,2.97275016740988e-6 - 2.6045821494056927e-8im
-76.10000000000001,2.9778467628671514e-6 - 2.6083900881252736e-8im
-76.07999999999998,2.9829508620283814e-6 - 2.612202361877468e-8im
-76.06,2.988062473580829e-6 - 2.61601897472156e-8im
-76.03999999999998,2.9931816062198508e-6 - 2.6198399255478953e-8im
-76.02000000000001,2.998308268651683e-6 - 2.6236652235506774e-8im
-76.0,3.003442469635688e-6 - 2.6274948654055547e-8im
-75.98000000000002,3.0085842177616915e-6 - 2.6313288577766627e-8im
-75.96,3.013733521894937e-6 - 2.6351672023311592e-8im
-75.94000000000003,3.018890390675465e-6 - 2.6390099008819782e-8im
-75.91999999999999,3.024054832834318e-6 - 2.6428569593983296e-8im
-75.89999999999998,3.0292268572038966e-6 - 2.646708374430117e-8im
-75.88,3.0344064724168845e-6 - 2.6505641534185643e-8im
-75.86000000000001,3.0395936872627388e-6 - 2.6544242968115493e-8im
-75.83999999999999,3.044788510534269e-6 - 2.658288810057518e-8im
-75.82,3.0499909509531857e-6 - 2.6621576924887718e-8im
-75.80000000000001,3.055201017318324e-6 - 2.6660309504006955e-8im
-75.78000000000002,3.0604187183498774e-6 - 2.6699085836221005e-8im
-75.75999999999999,3.0656440628878145e-6 - 2.6737905968386018e-8im
-75.74000000000001,3.070877059709173e-6 - 2.6776769927062147e-8im
-75.72000000000003,3.076117717566582e-6 - 2.681567772529017e-8im
-75.69999999999999,3.081366045302956e-6 - 2.6854629405675265e-8im
-75.68,3.0866220517117002e-6 - 2.689362493443763e-8im
-75.65999999999998,3.0918857455836572e-6 - 2.6932664421292823e-8im
-75.64000000000001,3.0971571357629884e-6 - 2.6971747844317833e-8im
-75.62,3.1024362310700733e-6 - 2.7010875269336062e-8im
-75.60000000000001,3.1077230403087758e-6 - 2.705004667848775e-8im
-75.57999999999998,3.1130175723071777e-6 - 2.7089262124047736e-8im
-75.56,3.118319835925796e-6 - 2.7128521628944546e-8im
-75.53999999999999,3.1236298399963365e-6 - 2.7167825220697686e-8im
-75.52000000000002,3.1289475933806244e-6 - 2.7207172913213033e-8im
-75.5,3.134273104970745e-6 - 2.7246564786589923e-8im
-75.48,3.13960638353146e-6 - 2.728600079386181e-8im
-75.45999999999998,3.1449474380281e-6 - 2.7325480980557278e-8im
-75.44,3.1502962773301896e-6 - 2.736500536672657e-8im
-75.42000000000002,3.1556529102278605e-6 - 2.740457406914672e-8im
-75.39999999999999,3.1610173457134504e-6 - 2.744418698700051e-8im
-75.38,3.1663895925849544e-6 - 2.7483844224740323e-8im
-75.36000000000001,3.171769659834222e-6 - 2.7523545768883358e-8im
-75.34000000000002,3.177157556258152e-6 - 2.756329167580159e-8im
-75.32,3.1825532908617633e-6 - 2.7603081957089968e-8im
-75.3,3.1879568725316356e-6 - 2.7642916678920476e-8im
-75.27999999999997,3.1933683101654694e-6 - 2.7682795778962956e-8im
-75.25999999999999,3.198787612720023e-6 - 2.7722719370836698e-8im
-75.23999999999998,3.204214789076845e-6 - 2.776268744790012e-8im
-75.22000000000001,3.209649848238339e-6 - 2.7802699987771903e-8im
-75.19999999999999,3.2150927991099307e-6 - 2.784275710456521e-8im
-75.18,3.2205436506633162e-6 - 2.7882858794118134e-8im
-75.16,3.2260024118341437e-6 - 2.7923005070574427e-8im
-75.14000000000001,3.231469091608294e-6 - 2.7963195938100338e-8im
-75.12,3.2369436988973825e-6 - 2.800343145848554e-8im
-75.09999999999998,3.242426242736263e-6 - 2.8043711650537576e-8im
-75.07999999999998,3.247916732069503e-6 - 2.8084036503856573e-8im
-75.06,3.25341517589861e-6 - 2.8124406093459684e-8im
-75.04,3.2589215832540983e-6 - 2.8164820475457536e-8im
-75.01999999999998,3.2644359630177324e-6 - 2.820527957460081e-8im
-75.0,3.2699583242868164e-6 - 2.8245783493272185e-8im
-74.98000000000002,3.275488676037152e-6 - 2.8286332214219492e-8im
-74.96,3.2810270273119456e-6 - 2.8326925821966664e-8im
-74.94,3.2865733870642976e-6 - 2.836756429663187e-8im
-74.92000000000002,3.2921277643782766e-6 - 2.8408247653127827e-8im
-74.90000000000002,3.2976901682630005e-6 - 2.8448975950546763e-8im
-74.88,3.3032606077656607e-6 - 2.8489749201251913e-8im
-74.85999999999999,3.3088390919050873e-6 - 2.853056743333013e-8im
-74.84,3.3144256297513704e-6 - 2.8571430676527326e-8im
-74.82,3.320020230378772e-6 - 2.8612338945617977e-8im
-74.80000000000001,3.325622902790273e-6 - 2.8653292275632153e-8im
-74.77999999999999,3.331233656068082e-6 - 2.8694290671900963e-8im
-74.76000000000002,3.3368524993071307e-6 - 2.8735334196703238e-8im
-74.74000000000001,3.342479441552783e-6 - 2.8776422865283842e-8im
-74.72000000000003,3.3481144919144694e-6 - 2.88175566578626e-8im
-74.7,3.3537576594608264e-6 - 2.8858735676900698e-8im
-74.68,3.3594089533256187e-6 - 2.8899959877191976e-8im
-74.65999999999998,3.3650683825240945e-6 - 2.8941229346176543e-8im
-74.63999999999999,3.370735956264318e-6 - 2.8982544056816997e-8im
-74.62,3.3764116835680306e-6 - 2.902390405264869e-8im
-74.60000000000001,3.3820955736019792e-6 - 2.90653093650568e-8im
-74.57999999999998,3.3877876354531996e-6 - 2.9106760028716088e-8im
-74.56,3.3934878783170763e-6 - 2.914825605167624e-8im
-74.54000000000002,3.3991963112704426e-6 - 2.9189797441185435e-8im
-74.52,3.4049129434264377e-6 - 2.9231384275659116e-8im
-74.5,3.410637783996199e-6 - 2.927301657822073e-8im
-74.47999999999998,3.416370842070692e-6 - 2.9314694324952705e-8im
-74.46000000000001,3.422112126848075e-6 - 2.935641752531283e-8im
-74.44,3.42786164748628e-6 - 2.939818629716013e-8im
-74.42000000000002,3.433619413109826e-6 - 2.944000057759947e-8im
-74.39999999999999,3.439385432921059e-6 - 2.9481860434717535e-8im
-74.38,3.4451597161618253e-6 - 2.9523765900288014e-8im
-74.35999999999999,3.450942271856167e-6 - 2.9565717012365507e-8im
-74.34000000000002,3.4567331093651114e-6 - 2.9607713686130516e-8im
-74.32,3.4625322377985575e-6 - 2.964975607516359e-8im
-74.30000000000001,3.4683396663568465e-6 - 2.9691844166952204e-8im
-74.27999999999997,3.474155404268765e-6 - 2.973397795660004e-8im
-74.25999999999999,3.4799794607159882e-6 - 2.977615753039343e-8im
-74.24000000000001,3.4858118449567084e-6 - 2.981838282902909e-8im
-74.21999999999998,3.491652566169787e-6 - 2.986065394575601e-8im
-74.19999999999999,3.4975016336010684e-6 - 2.9902970847475625e-8im
-74.18,3.503359056545003e-6 - 2.994533363933949e-8im
-74.16000000000001,3.509224844115497e-6 - 2.998774227194499e-8im
-74.13999999999999,3.5150990056776714e-6 - 3.0030196830333085e-8im
-74.12,3.520981550422294e-6 - 3.007269728813735e-8im
-74.10000000000002,3.526872487645339e-6 - 3.011524367613805e-8im
-74.08000000000001,3.532771826562329e-6 - 3.015783605247058e-8im
-74.05999999999997,3.5386795764593368e-6 - 3.020047440552456e-8im
-74.04,3.544595746601121e-6 - 3.024315878919967e-8im
-74.01999999999998,3.5505203462961312e-6 - 3.028588923664681e-8im
-74.0,3.5564533848176892e-6 - 3.032866571998313e-8im
-73.97999999999999,3.562394871431269e-6 - 3.037148831781162e-8im
-73.96000000000002,3.568344815476018e-6 - 3.0414357012528175e-8im
-73.94,3.5743032262197693e-6 - 3.045727184385684e-8im
-73.92000000000002,3.5802701129755925e-6 - 3.05002328769081e-8im
-73.89999999999999,3.5862454850493776e-6 - 3.0543240077613776e-8im
-73.88,3.59222935177722e-6 - 3.0586293503553647e-8im
-73.86,3.5982217224738585e-6 - 3.062939313594567e-8im
-73.83999999999997,3.604222606463963e-6 - 3.067253905682972e-8im
-73.82,3.610232013082608e-6 - 3.07157313034458e-8im
-73.80000000000001,3.6162499516803617e-6 - 3.075896981630746e-8im
-73.77999999999999,3.622276431574779e-6 - 3.080225466290823e-8im
-73.75999999999999,3.6283114621533434e-6 - 3.084558586886971e-8im
-73.74000000000001,3.6343550527627844e-6 - 3.0888963503353185e-8im
-73.72000000000003,3.640407212747706e-6 - 3.093238753052945e-8im
-73.7,3.64646795148344e-6 - 3.097585797295058e-8im
-73.67999999999998,3.6525372783526542e-6 - 3.1019374898048373e-8im
-73.66000000000001,3.658615202707963e-6 - 3.106293830205313e-8im
-73.63999999999999,3.6647017339957754e-6 - 3.110654819958267e-8im
-73.62,3.670796881532866e-6 - 3.115020464623697e-8im
-73.59999999999998,3.6769006547846214e-6 - 3.119390762250562e-8im
-73.58000000000001,3.683013063043763e-6 - 3.1237657204353215e-8im
-73.56,3.6891341158225577e-6 - 3.128145336042345e-8im
-73.54000000000002,3.6952638225056256e-6 - 3.1325296185011735e-8im
-73.52,3.7014021924324655e-6 - 3.136918562799413e-8im
-73.50000000000003,3.707549235157391e-6 - 3.141312176762605e-8im
-73.48,3.713704960008113e-6 - 3.145710458529889e-8im
-73.45999999999998,3.7198693764707776e-6 - 3.15011341499871e-8im
-73.44,3.7260424939688484e-6 - 3.154521045509302e-8im
-73.42000000000002,3.732224321906476e-6 - 3.158933351946078e-8im
-73.39999999999999,3.738414869813172e-6 - 3.163350338997304e-8im
-73.38,3.7446141470417747e-6 - 3.167772007106043e-8im
-73.36000000000001,3.750822163142949e-6 - 3.1721983603878934e-8im
-73.34000000000002,3.7570389275226245e-6 - 3.1766293986119296e-8im
-73.32,3.763264449709086e-6 - 3.181065126773804e-8im
-73.30000000000001,3.769498739131075e-6 - 3.1855055454633953e-8im
-73.28,3.775741805253344e-6 - 3.189950659688603e-8im
-73.25999999999999,3.7819936576387367e-6 - 3.194400466627655e-8im
-73.24000000000001,3.78825430570906e-6 - 3.19885497405738e-8im
-73.21999999999998,3.7945237590051306e-6 - 3.203314180582492e-8im
-73.20000000000002,3.8008020270049733e-6 - 3.2077780920322996e-8im
-73.17999999999998,3.8070891192310244e-6 - 3.2122467092451874e-8im
-73.16000000000001,3.813385045203962e-6 - 3.21672003167744e-8im
-73.13999999999999,3.819689814431964e-6 - 3.221198067188252e-8im
-73.12,3.8260034364228935e-6 - 3.2256808139797356e-8im
-73.1,3.832325920737135e-6 - 3.2301682728262965e-8im
-73.07999999999998,3.838657276894178e-6 - 3.2346604523744815e-8im
-73.06,3.844997514446333e-6 - 3.2391573508887074e-8im
-73.04,3.851346642930529e-6 - 3.243658969606036e-8im
-73.01999999999998,3.857704671884782e-6 - 3.248165312664477e-8im
-73.0,3.864071610893363e-6 - 3.252676381626697e-8im
-72.98000000000002,3.870447469491417e-6 - 3.257192179816106e-8im
-72.96,3.876832257289546e-6 - 3.2617127077511883e-8im
-72.94,3.883225983814413e-6 - 3.2662379689252894e-8im
-72.92000000000002,3.889628658663102e-6 - 3.270767967959271e-8im
-72.90000000000002,3.896040291398693e-6 - 3.2753027055925795e-8im
-72.88,3.902460891659672e-6 - 3.279842181245435e-8im
-72.86,3.908890469019479e-6 - 3.2843863985963085e-8im
-72.83999999999997,3.915329033012482e-6 - 3.2889353614345924e-8im
-72.82,3.921776593336888e-6 - 3.293489070549553e-8im
-72.79999999999998,3.9282331595630936e-6 - 3.2980475276606024e-8im
-72.78000000000002,3.93469874132205e-6 - 3.3026107406716566e-8im
-72.75999999999999,3.941173348205668e-6 - 3.307178703624944e-8im
-72.74000000000001,3.947656989817286e-6 - 3.311751423484068e-8im
-72.72,3.9541496758576385e-6 - 3.3163288993918244e-8im
-72.70000000000002,3.960651415929987e-6 - 3.320911139777957e-8im
-72.68,3.96716221968319e-6 - 3.3254981421239913e-8im
-72.65999999999998,3.973682096749228e-6 - 3.330089906239428e-8im
-72.63999999999999,3.980211056798674e-6 - 3.3346864398723426e-8im
-72.62,3.986749109440968e-6 - 3.3392877430089116e-8im
-72.60000000000001,3.993296264409565e-6 - 3.343893816823927e-8im
-72.57999999999998,3.9998525313082254e-6 - 3.348504666553093e-8im
-72.56,4.006417919862657e-6 - 3.3531202945775663e-8im
-72.54000000000002,4.012992439710872e-6 - 3.3577406967471577e-8im
-72.52,4.019576100560634e-6 - 3.362365880464307e-8im
-72.5,4.0261689120871304e-6 - 3.3669958491697176e-8im
-72.48000000000002,4.032770883998837e-6 - 3.371630600950695e-8im
-72.45999999999998,4.039382025989163e-6 - 3.376270140266727e-8im
-72.44,4.046002347727148e-6 - 3.380914468527993e-8im
-72.41999999999999,4.052631858984796e-6 - 3.3855635899018266e-8im
-72.4,4.059270569422507e-6 - 3.390217503552828e-8im
-72.38,4.065918488786501e-6 - 3.3948762146977116e-8im
-72.36000000000001,4.072575626798655e-6 - 3.399539725253971e-8im
-72.33999999999999,4.079241993193012e-6 - 3.4042080361171593e-8im
-72.32000000000002,4.085917597686505e-6 - 3.40888114792161e-8im
-72.30000000000001,4.092602450038571e-6 - 3.413559066704103e-8im
-72.28000000000003,4.0992965600015815e-6 - 3.418241787166835e-8im
-72.25999999999999,4.105999937284619e-6 - 3.4229293230810727e-8im
-72.24000000000001,4.112712591703543e-6 - 3.42762167083816e-8im
-72.21999999999998,4.119434532949676e-6 - 3.4323188296429585e-8im
-72.19999999999999,4.126165770862396e-6 - 3.4370208033972185e-8im
-72.18,4.132906315155596e-6 - 3.441727597611385e-8im
-72.16000000000001,4.139656175636613e-6 - 3.4464392096012775e-8im
-72.13999999999999,4.1464153620575096e-6 - 3.451155645694054e-8im
-72.12,4.153183884247286e-6 - 3.455876904320037e-8im
-72.10000000000002,4.1599617519484014e-6 - 3.460602992907232e-8im
-72.08,4.1667489750013796e-6 - 3.465333908543183e-8im
-72.06,4.173545563172498e-6 - 3.47006965174634e-8im
-72.03999999999998,4.180351526291179e-6 - 3.4748102306489946e-8im
-72.02000000000001,4.187166874171442e-6 - 3.479555645199378e-8im
-72.0,4.193991616577188e-6 - 3.484305896888594e-8im
-71.98,4.200825763459641e-6 - 3.489060985890264e-8im
-71.96,4.2076693244799006e-6 - 3.493820922044819e-8im
-71.94000000000003,4.214522309590268e-6 - 3.4985856970453066e-8im
-71.91999999999999,4.221384728591107e-6 - 3.5033553169762814e-8im
-71.90000000000002,4.2282565913045105e-6 - 3.508129786222918e-8im
-71.88000000000001,4.235137907583812e-6 - 3.512909107809429e-8im
-71.86,4.242028687311103e-6 - 3.51769327649974e-8im
-71.83999999999999,4.248928940315488e-6 - 3.522482302319445e-8im
-71.82,4.255838676476481e-6 - 3.5272761848042426e-8im
-71.80000000000001,4.262757905671707e-6 - 3.53207492515523e-8im
-71.77999999999999,4.269686637697942e-6 - 3.536878525475698e-8im
-71.75999999999999,4.276624882542534e-6 - 3.5416869887198085e-8im
-71.74000000000001,4.283572649999423e-6 - 3.5465003173413166e-8im
-71.72000000000001,4.290529950009879e-6 - 3.551318511458958e-8im
-71.7,4.297496792452342e-6 - 3.5561415742250717e-8im
-71.68,4.304473187224306e-6 - 3.560969505210115e-8im
-71.65999999999998,4.3114591441899075e-6 - 3.565802314236233e-8im
-71.63999999999999,4.318454673293719e-6 - 3.5706399951948804e-8im
-71.61999999999998,4.325459784457605e-6 - 3.5754825564124365e-8im
-71.60000000000001,4.332474487586184e-6 - 3.580329992389593e-8im
-71.58,4.339498792587158e-6 - 3.585182310244386e-8im
-71.56,4.346532709424647e-6 - 3.5900395142383897e-8im
-71.53999999999998,4.353576247942291e-6 - 3.59490160000173e-8im
-71.52000000000002,4.36062941817192e-6 - 3.599768575015187e-8im
-71.5,4.3676922300296916e-6 - 3.604640435668561e-8im
-71.48000000000002,4.374764693480264e-6 - 3.609517191426857e-8im
-71.45999999999998,4.381846818404004e-6 - 3.6143988422168333e-8im
-71.44,4.388938614823132e-6 - 3.6192853832649416e-8im
-71.42,4.396040092664108e-6 - 3.624176823103153e-8im
-71.39999999999999,4.403151261914558e-6 - 3.6290731651310746e-8im
-71.38,4.4102721325505545e-6 - 3.633974405524288e-8im
-71.36000000000001,4.417402714527515e-6 - 3.638880548438383e-8im
-71.34000000000002,4.4245430178631565e-6 - 3.643791598802919e-8im
-71.32,4.431693052472542e-6 - 3.648707557764508e-8im
-71.30000000000001,4.4388528284010485e-6 - 3.653628421064122e-8im
-71.28000000000002,4.446022355653992e-6 - 3.658554200967533e-8im
-71.25999999999999,4.4532016441779765e-6 - 3.663484891841937e-8im
-71.23999999999997,4.460390704039334e-6 - 3.668420499811951e-8im
-71.22000000000001,4.4675895451946235e-6 - 3.6733610234788e-8im
-71.19999999999999,4.474798177688087e-6 - 3.678306463989665e-8im
-71.18,4.482016611541435e-6 - 3.683256827037674e-8im
-71.15999999999998,4.4892448567632345e-6 - 3.6882121136788834e-8im
-71.14000000000003,4.496482923414638e-6 - 3.6931723238091886e-8im
-71.12,4.503730821478293e-6 - 3.698137465845268e-8im
-71.10000000000001,4.510988561033229e-6 - 3.70310753461387e-8im
-71.08,4.518256152107083e-6 - 3.7080825300699046e-8im
-71.06,4.52553360475987e-6 - 3.7130624637955744e-8im
-71.03999999999998,4.532820929053545e-6 - 3.7180473297319054e-8im
-71.01999999999998,4.54011813496403e-6 - 3.723037132325552e-8im
-71.0,4.547425232684558e-6 - 3.728031875580708e-8im
-70.98,4.554742232196623e-6 - 3.733031559587775e-8im
-70.96,4.562069143601647e-6 - 3.738036180160381e-8im
-70.94,4.569405976954939e-6 - 3.743045751614581e-8im
-70.92000000000002,4.5767527423744545e-6 - 3.748060269370727e-8im
-70.90000000000002,4.5841094499109456e-6 - 3.753079729161859e-8im
-70.88,4.591476109684127e-6 - 3.758104146823873e-8im
-70.85999999999997,4.598852731744217e-6 - 3.7631335117441964e-8im
-70.84000000000002,4.606239326251353e-6 - 3.768167831149653e-8im
-70.82,4.6136359032810545e-6 - 3.7732071089226665e-8im
-70.8,4.621042472944299e-6 - 3.7782513419045233e-8im
-70.77999999999999,4.6284590453684985e-6 - 3.783300535932095e-8im
-70.76000000000002,4.635885630634063e-6 - 3.788354690185333e-8im
-70.74000000000001,4.643322238910145e-6 - 3.793413806852948e-8im
-70.72000000000001,4.650768880311814e-6 - 3.798477891701022e-8im
-70.7,4.6582255649583235e-6 - 3.803546942379535e-8im
-70.68,4.6656923030322844e-6 - 3.808620961023399e-8im
-70.65999999999998,4.673169104594437e-6 - 3.813699950111033e-8im
-70.63999999999999,4.68065597987166e-6 - 3.8187839127997256e-8im
-70.62,4.6881529389855665e-6 - 3.823872850845508e-8im
-70.60000000000001,4.695659992122706e-6 - 3.828966764783606e-8im
-70.57999999999998,4.7031771493670864e-6 - 3.834065656112958e-8im
-70.56,4.71070442095919e-6 - 3.839169527683027e-8im
-70.54,4.718241817045428e-6 - 3.844278379341816e-8im
-70.52,4.725789347797828e-6 - 3.8493922175883264e-8im
-70.5,4.733347023404904e-6 - 3.854511038403115e-8im
-70.48000000000002,4.740914854042421e-6 - 3.859634848742371e-8im
-70.46000000000001,4.748492849919928e-6 - 3.864763646401647e-8im
-70.43999999999997,4.756081021171191e-6 - 3.86989743663312e-8im
-70.42,4.76367937806139e-6 - 3.875036219370916e-8im
-70.39999999999999,4.7712879307815975e-6 - 3.880179994694496e-8im
-70.38,4.778906689545402e-6 - 3.885328767866121e-8im
-70.35999999999999,4.786535664527921e-6 - 3.890482538355866e-8im
-70.34000000000002,4.794174865925128e-6 - 3.8956413084853336e-8im
-70.32,4.801824304063427e-6 - 3.900805080295213e-8im
-70.30000000000001,4.8094839890765215e-6 - 3.905973855650458e-8im
-70.27999999999999,4.817153931227934e-6 - 3.911147636845278e-8im
-70.25999999999999,4.824834140744426e-6 - 3.9163264234994815e-8im
-70.24,4.832524627878883e-6 - 3.921510222002296e-8im
-70.21999999999998,4.840225402863342e-6 - 3.926699028851435e-8im
-70.19999999999999,4.84793647595728e-6 - 3.931892845652829e-8im
-70.18,4.855657857370184e-6 - 3.937091676889903e-8im
-70.16000000000001,4.8633895574302224e-6 - 3.942295527195565e-8im
-70.14,4.8711315863420995e-6 - 3.9475043909107246e-8im
-70.12,4.878883954403802e-6 - 3.952718275869277e-8im
-70.10000000000001,4.886646671858936e-6 - 3.957937182296697e-8im
-70.08,4.894419748997119e-6 - 3.963161112482464e-8im
-70.05999999999997,4.90220319614833e-6 - 3.9683900616014426e-8im
-70.04,4.909997023521799e-6 - 3.97362404329404e-8im
-70.01999999999998,4.91780124143959e-6 - 3.9788630475912616e-8im
-70.0,4.92561586016176e-6 - 3.984107077889557e-8im
-69.97999999999998,4.933440890044323e-6 - 3.989356148308831e-8im
-69.96000000000002,4.941276341362842e-6 - 3.994610247255691e-8im
-69.94,4.949122224407611e-6 - 3.999869379649546e-8im
-69.92000000000002,4.956978549499065e-6 - 4.005133552223294e-8im
-69.89999999999999,4.964845326989229e-6 - 4.0104027575322875e-8im
-69.88000000000002,4.972722567143542e-6 - 4.015677004616735e-8im
-69.86000000000001,4.9806102803065194e-6 - 4.020956293316451e-8im
-69.83999999999999,4.988508476785215e-6 - 4.026240624732184e-8im
-69.82,4.996417167003136e-6 - 4.031530001788148e-8im
