x,Probability
-320.79999999999995,0.00016655636748726804
-320.4,5.411098078419106e-5
-320.0,0.0003022489396693781
-319.6,0.0005546142015250847
-319.2,0.00045706439981186095
-318.79999999999995,0.0008405586531313654
-318.4,0.0005548076661515358
-318.0,0.00034652981545892693
-317.6,0.00016495819924071387
-317.20000000000005,0.0001845290000191938
-316.8,0.0001915040486240464
-316.4,0.00021480195430621966
-316.0,0.00042645403623497205
-315.6,0.0007542465365855657
-315.20000000000005,0.001054717370194387
-314.8,0.0008158745022168323
-314.4,0.0007235070518503538
-314.0,0.0005931493603764329
-313.6,0.00020183249241107276
-313.2,0.00017810653488851294
-312.79999999999995,0.0002489385794615538
-312.4,0.0005704269030096896
-312.0,0.0008824471691393003
-311.6,0.0009506507504528309
-311.20000000000005,0.0006518717415042396
-310.79999999999995,0.0008859874475597219
-310.4,0.0008517841460221578
-310.0,0.0008219152411899896
-309.6,0.001261098448931944
-309.20000000000005,0.001036756049898972
-308.8,0.0008869223698923241
-308.4,0.0005411183502127416
-308.0,0.0002843134017399313
-307.6,0.00030498703849081725
-307.2,0.0003256170848071367
-306.79999999999995,0.0007010019997312831
-306.4,0.0011648865222680356
-306.0,0.0016481976812253599
-305.6,0.002072162544197886
-305.2,0.0014986494328964848
-304.79999999999995,0.0011788862386671855
-304.4,0.0009114561263891374
-304.0,0.0010499411878702528
-303.6,0.001214172753724747
-303.20000000000005,0.0018376975655004803
-302.8,0.0018642607448811064
-302.4,0.0012440794329743492
-302.0,0.0006918530424545209
-301.6,0.0004646790040869665
-301.20000000000005,0.0008754299322964194
-300.79999999999995,0.0011200825452397287
-300.4,0.0015200978209568875
-300.0,0.0018561114618323752
-299.6,0.0019961655517374923
-299.20000000000005,0.0017406769237376385
-298.79999999999995,0.001573701198936632
-298.4,0.0016376336844337882
-298.0,0.0014121028496033997
-297.6,0.0014129139657770833
-297.20000000000005,0.0009781623699109132
-296.8,0.001095920610815513
-296.40000000000003,0.000662962620110002
-296.0,0.0005718143498795156
-295.6,0.000695328989317789
-295.20000000000005,0.001167712963765148
-294.79999999999995,0.001519948515990337
-294.4,0.001243873099194788
-294.0,0.0006475759058215806
-293.6,0.0005295984572334649
-293.2,0.0008901284349450539
-292.79999999999995,0.0010094070060738584
-292.4,0.0013155859675712104
-292.0,0.0011611149989510532
-291.6,0.0007109613917702289
-291.20000000000005,0.0003062149113522352
-290.8,0.00031999883702779483
-290.4,0.0007085190416519387
-290.0,0.0010555598634215378
-289.6,0.0008731517316027681
-289.20000000000005,0.0004372921325670526
-288.8,7.480390208939833e-5
-288.4,3.611683739130283e-5
-288.0,0.00022254265451489692
-287.6,0.00039292874399826574
-287.2,0.0005183319257260343
-286.79999999999995,0.000463316546906014
-286.4,0.0004079520520574605
-286.0,0.0005197100298401987
-285.6,0.0003612371952669995
-285.20000000000005,0.0004458713888422693
-284.79999999999995,0.000132119606552885
-284.4,0.00030071592453469724
-284.0,0.00015232578463805855
-283.6,0.00016245107977612677
-283.20000000000005,0.0005562070690962379
-282.8,0.0009858191538194723
-282.4,0.0008681525928286293
-282.0,0.000551833381736676
-281.6,0.00016694153744208342
-281.2,2.172360690560522e-5
-280.79999999999995,0.00030596102009935213
-280.4,0.0009483863078820862
-280.0,0.0006860612355199017
-279.6,0.0006298412814022148
-279.2,0.00031911440389783234
-278.79999999999995,0.00016125534578416753
-278.4,0.0003798982913075726
-278.0,0.00041746781116817823
-277.6,0.0008510318647987986
-277.20000000000005,0.001590780576259259
-276.80000000000007,0.0023743941733766604
-276.4,0.0022224443102755254
-276.0,0.001280857301273286
-275.6,0.00033050528307808304
-275.20000000000005,0.00014881629516759676
-274.79999999999995,0.0012683347761643059
-274.4,0.0025603947263908257
-274.0,0.0031855491164423126
-273.6,0.002426545441010834
-273.20000000000005,0.0011261738091722308
-272.79999999999995,0.0005135909980039044
-272.4,0.0009141703767039745
-272.0,0.0018882832267361532
-271.6,0.0020509973681265307
-271.20000000000005,0.001592253948681687
-270.8,0.0013422840285476937
-270.40000000000003,0.000867190206126357
-270.0,0.000512843576313235
-269.6,8.86491407886378e-5
-269.20000000000005,0.0005497140411758017
-268.79999999999995,0.001747500715818292
-268.4,0.003456530312325745
-268.0,0.0025234304197507074
-267.6,0.0017218527425286647
-267.2,0.0005719596595954175
-266.79999999999995,0.0001726730339743182
-266.4,0.0007270650505024436
-266.0,0.0009346047645475495
-265.6,0.0014004513152781816
-265.20000000000005,0.0013574078716555376
-264.8,0.00101600163173464
-264.4,0.0007839908699039179
-264.0,0.0005255625724317376
-263.6,0.00010810701640187332
-263.20000000000005,0.00032549328013054565
-262.79999999999995,0.0008317179253360546
-262.4,0.0013180880446800615
-262.0,0.001583903082353305
-261.59999999999997,0.00043162911668187255
-261.2,0.0002980120810939543
-260.79999999999995,0.000514893681080712
-260.4,0.0004404911258049822
-260.0,0.00035351235549994
-259.6,8.268715664791276e-6
-259.20000000000005,9.25392207465614e-5
-258.79999999999995,0.00033355086960601703
-258.4,0.0002501042331957123
-258.0,0.00017831672408999625
-257.6,0.0002040885024967218
-257.20000000000005,0.00014092189284020603
-256.8,0.000344824106496111
-256.4,0.0003173153978945714
-256.0,0.0005881090588619529
-255.60000000000002,0.00017908160433202495
-255.19999999999996,3.435187920787433e-5
-254.79999999999998,0.0002850378881492434
-254.39999999999998,0.0003079265287467131
-254.0,0.00035334983753904797
-253.60000000000002,0.0003268318394618798
-253.19999999999996,0.0007424560659668575
-252.80000000000004,0.0008172958264270568
-252.39999999999998,0.0009354247795540847
-252.0,0.0004216334545372803
-251.60000000000002,0.0003676140038209268
-251.20000000000002,0.0003013471578686538
-250.80000000000004,0.0003747264962332647
-250.39999999999998,8.56854281574945e-5
-250.0,1.6352238219221376e-6
-249.60000000000002,0.00019593028453732212
-249.19999999999996,0.0005449928115728414
-248.79999999999998,0.0005036127583266585
-248.39999999999998,0.000609955940777011
-248.0,0.0004524463146092763
-247.59999999999997,0.00027082723459727765
-247.20000000000002,0.0006728263768401357
-246.79999999999998,0.0006705532411566794
-246.39999999999998,0.0009691487988908501
-246.0,0.0007893157421219823
-245.60000000000002,0.0005757940280692049
-245.20000000000002,0.00024360275682155664
-244.80000000000004,0.00011635878821111381
-244.40000000000003,0.0006525022895102546
-244.0,0.002217913862583241
-243.60000000000002,0.002261546725093184
-243.20000000000002,0.0016425293673284478
-242.79999999999998,0.0004548165268103935
-242.39999999999998,0.0006716062243265566
-242.0,0.0014722153862510704
-241.60000000000002,0.0020709426684223133
-241.19999999999996,0.0016280103740636818
-240.79999999999998,0.0014072275170192079
-240.39999999999998,0.0011104107605439243
-240.0,0.0014676595076391242
-239.60000000000002,0.0032937716786732374
-239.20000000000002,0.005082750611347955
-238.80000000000004,0.0037825587979435386
-238.39999999999998,0.0009988983998236996
-238.0,2.543626805587692e-5
-237.60000000000002,0.0012965245431347245
-237.20000000000002,0.002858684392339765
-236.79999999999998,0.0025204843532478064
-236.39999999999998,0.0017404894543849064
-236.0,0.0011266977449921258
-235.59999999999997,0.00029983621392812266
-235.19999999999996,0.0003327438243940373
-234.79999999999998,0.0010434801612765746
-234.39999999999998,0.0005636646721757112
-234.0,0.000411778254837646
-233.60000000000002,0.00013626559199455358
-233.20000000000002,0.0007560550250851323
-232.79999999999998,0.0005220777635758093
-232.39999999999998,0.000589994869509249
-232.0,0.0001238150670293722
-231.60000000000002,0.0001683666768613665
-231.20000000000002,0.00045498028540432556
-230.80000000000004,0.0005802749603988798
-230.39999999999998,7.692192643667324e-5
-230.0,6.021447580557955e-5
-229.60000000000002,0.0002902041422715967
-229.19999999999996,0.0007563274227337936
-228.79999999999998,0.0003153538285340329
-228.39999999999998,5.1315082427617086e-5
-228.0,4.420808990034091e-5
-227.60000000000002,0.0002617921527981356
-227.19999999999996,0.0008786080809688965
-226.80000000000004,0.0017257948664049462
-226.39999999999998,0.0018219890112335319
-226.0,0.0009671822893491055
-225.60000000000002,8.585199238835842e-5
-225.20000000000002,0.00010813622358646385
-224.80000000000004,0.0007703226969080477
-224.39999999999998,0.0005930230276682655
-224.0,0.0008360083734167759
-223.60000000000002,0.0006848454441463862
-223.19999999999996,0.0004491703695799156
-222.79999999999998,0.0003983912225820394
-222.39999999999998,0.0013801680224338198
-222.0,0.00129465017830028
-221.59999999999997,0.0005998546318793123
-221.20000000000002,0.0006558858140260206
-220.79999999999995,0.0015170374594643862
-220.39999999999998,0.0025499860842138023
-220.0,0.0013790199359553076
-219.60000000000002,0.0009166448299594095
-219.20000000000002,0.0005052981263737415
-218.80000000000004,0.00013991198029420407
-218.40000000000003,0.0005218101480512403
-218.0,0.0015354045050202654
-217.60000000000002,0.0014645157310683601
-217.20000000000002,0.0010084755559803067
-216.79999999999998,0.0019928817448975128
-216.39999999999998,0.0013910536219129963
-216.0,0.001414231329504618
-215.60000000000002,0.0012777519142439888
-215.2,0.0007951218602871806
-214.79999999999998,0.00017678506494758471
-214.39999999999998,0.0005879014031810736
-214.0,0.0018783866410420694
-213.60000000000002,0.0025685190192341694
-213.20000000000005,0.0029246684378618193
-212.8,0.003113994276729944
-212.39999999999998,0.002735385002874619
-212.0,0.0013675605121200181
-211.60000000000002,0.00022284578663054062
-211.20000000000002,0.0005348562471430292
-210.79999999999998,0.0005654112098774709
-210.39999999999998,0.0014617482563797403
-210.0,0.00287667066239496
-209.59999999999997,0.0026163712304362844
-209.19999999999996,0.0006054616237420814
-208.79999999999998,0.0001702524202509483
-208.39999999999998,5.562742225891819e-5
-208.0,5.86126061399983e-5
-207.60000000000002,0.0008009060367181773
-207.20000000000005,0.0005760072001779848
-206.79999999999998,0.00013215929724370726
-206.39999999999998,0.00012146662251373799
-206.0,0.00020822795708184573
-205.60000000000002,0.00037820076852767713
-205.20000000000005,0.0004636262458140701
-204.8,0.00010786071067147433
-204.39999999999998,0.00020753496187086464
-204.0,0.0003190321820479068
-203.60000000000002,0.00038859816967704594
-203.19999999999996,0.0021614642474741728
-202.79999999999995,0.0018120809276176097
-202.39999999999998,0.00133124108956902
-202.0,0.0022538186091819123
-201.60000000000002,0.0016432418927654047
-201.19999999999996,0.0013954804097576217
-200.80000000000004,0.0027600520371369843
-200.39999999999998,0.0034133723703412464
-200.0,0.004441548549068608
-199.60000000000002,0.005964079133007297
-199.20000000000002,0.005822331158713678
-198.80000000000004,0.002980300731037322
-198.39999999999998,0.001780102016628949
-198.0,0.00167348710641437
-197.60000000000002,0.002987621343233548
-197.2,0.005276210413775057
-196.79999999999998,0.005477105286934785
-196.39999999999998,0.00453829831988889
-196.0,0.0040952359425584055
-195.59999999999997,0.002112942540191813
-195.20000000000002,0.0012096134345130163
-194.79999999999995,0.0016899894912549844
-194.39999999999998,0.001815227372979014
-194.0,0.002304856358913259
-193.60000000000002,0.0030390055862778947
-193.20000000000002,0.001454837610036319
-192.80000000000004,0.0004687647173800553
-192.40000000000003,0.0004699401786574281
-192.0,0.000411760023941779
-191.60000000000002,0.0012281373222245366
-191.20000000000002,0.0016750772240526463
-190.79999999999998,0.0019554839871358666
-190.39999999999998,0.0020328463420144715
-190.0,0.0015138996407233134
-189.60000000000002,0.000620691414705274
-189.2,0.00039283143460435994
-188.79999999999998,0.0005324980722981875
-188.39999999999998,0.000679606850577151
-188.0,0.0014142573157975582
-187.60000000000002,0.0013809436094097233
-187.20000000000002,0.0010316085072751048
-186.8,0.0009710892456015599
-186.39999999999998,0.0005738871628165226
-186.0,0.00020722112672345408
-185.60000000000002,0.0004235880486628335
-185.20000000000002,0.0005210602598479088
-184.79999999999998,0.0009923927894820745
-184.39999999999998,0.0013662110442648593
-184.0,0.0010849892068848757
-183.59999999999997,0.0006578437322793784
-183.19999999999996,0.0005128690015070123
-182.79999999999998,0.0002903533078644694
-182.39999999999998,0.000723901570578021
-182.0,0.00187955751761424
-181.60000000000002,0.0016369843076520973
-181.20000000000005,0.0020674082973536354
-180.79999999999998,0.0020758412150801756
-180.39999999999998,0.0009339673564010733
-180.0,0.0011223762580375293
-179.60000000000002,0.0016655347865117151
-179.20000000000005,0.0013531495759816089
-178.8,0.0020808626177843
-178.39999999999998,0.0017761596112401674
-178.0,0.0019552343159655004
-177.60000000000002,0.0032386369638466614
-177.19999999999996,0.0032404571971622713
-176.79999999999995,0.0034665157197641947
-176.39999999999998,0.0032500037294251605
-176.0,0.0023405473879613047
-175.60000000000002,0.0031496152842206858
-175.19999999999996,0.0026234514717931225
-174.80000000000004,0.003373397095165263
-174.39999999999998,0.003992493433220759
-174.0,0.002985276957956995
-173.60000000000002,0.004829180190514288
-173.20000000000005,0.005004945781211112
-172.8,0.003910821406291195
-172.39999999999998,0.0047380435093682385
-172.0,0.0030884529964425433
-171.60000000000002,0.003050707963077425
-171.19999999999996,0.003960519610266096
-170.79999999999995,0.004015938372790164
-170.39999999999998,0.004617220541354415
-170.0,0.003177814650041471
-169.59999999999997,0.0031659930642861972
-169.20000000000002,0.002235763243427222
-168.79999999999998,0.0011145710433353804
-168.39999999999998,0.00164659201482021
-168.0,0.001165078118139882
-167.60000000000002,0.0017933948773082747
-167.20000000000005,0.002249611815999787
-166.79999999999995,0.0013114402002763815
-166.40000000000003,0.0006740544854161518
-166.0,0.00022855364334706656
-165.60000000000002,5.145067216971495e-5
-165.20000000000002,6.157211094719276e-5
-164.79999999999998,5.2114207926461194e-5
-164.39999999999998,0.0005100511142832447
-164.0,0.0007134617620453022
-163.60000000000002,0.0009595787437445438
-163.2,0.0012521539943588845
-162.80000000000004,0.0008178509215816483
-162.39999999999998,0.00033355895331030013
-162.0,0.00043333131311833304
-161.60000000000002,0.0011111258872582132
-161.19999999999996,0.0022837075266632927
-160.8,0.002347739045236946
-160.39999999999998,0.002568358358578964
-160.00000000000006,0.0016399097297131366
-159.59999999999997,0.0014770553343903853
-159.2,0.0018918813988131984
-158.8,0.0015672958197910669
-158.40000000000003,0.0028373009568956496
-158.00000000000003,0.0026211454690835516
-157.59999999999997,0.0023417680628350845
-157.20000000000005,0.00167916201736747
-156.8,0.001890464661629198
-156.39999999999998,0.003412916207800187
-156.0,0.0034098069242464585
-155.60000000000002,0.004685191764504913
-155.20000000000002,0.002497404110312656
-154.79999999999998,0.000743353561120453
-154.40000000000003,0.0008643042443859217
-154.0,0.002095879363984316
-153.59999999999997,0.004324494957260946
-153.2,0.003704847820651272
-152.8,0.0037939659444024437
-152.4,0.0017809952269871366
-151.99999999999997,0.0007545149183266689
-151.60000000000002,0.001976126459540314
-151.2,0.0028748761681105794
-150.8,0.0031669581118463144
-150.39999999999998,0.0025902771506172706
-150.0,0.0025552779095435667
-149.60000000000002,0.0022423595810920497
-149.19999999999996,0.0027433049674472384
-148.80000000000004,0.003155907753758693
-148.39999999999998,0.003008739482245866
-148.0,0.001922743765662342
-147.60000000000002,0.0014112965174691448
-147.2,0.0021182098897394603
-146.8,0.001974638208478137
-146.39999999999998,0.0037361809743707243
-146.00000000000003,0.003589229757286736
-145.6,0.002671542663185539
-145.2,0.0004975887867892349
-144.8,0.0004409175536786146
-144.40000000000003,0.0014853522251924286
-144.0,0.0024038103445436754
-143.59999999999997,0.003062865346697878
-143.20000000000002,0.0021101794090286063
-142.79999999999998,0.0004965060468468085
-142.39999999999998,2.5944104096994104e-5
-142.0,0.00042899259257161645
-141.60000000000002,0.0008916719725475573
-141.2,0.0009936683377607279
-140.79999999999995,0.0006201111569340324
-140.40000000000003,0.00019124626001213347
-139.99999999999997,7.243070512252811e-5
-139.60000000000005,3.7123493423207503e-6
-139.2,0.0002770469925847613
-138.8,0.00011987329632730198
-138.40000000000003,0.00011304096030388397
-137.99999999999994,0.00016537762726904557
-137.60000000000002,0.0001364907083021436
-137.2,0.0002207874073863786
-136.80000000000004,0.00032049148688021497
-136.39999999999998,0.0006468672478167871
-136.0,0.0006727058090316782
-135.60000000000002,0.0006883502857805878
-135.19999999999996,9.475524440435e-5
-134.8,8.948628005557175e-5
-134.39999999999998,0.00047569624943473
-134.00000000000003,0.0024678255324443255
-133.59999999999997,0.003739133803289486
-133.2,0.0028842837553909473
-132.8,0.0008447606521211936
-132.40000000000003,0.000729226939348615
-132.0,0.0018085599954058354
-131.59999999999997,0.0025583854115229948
-131.20000000000005,0.0026935968272833646
-130.79999999999995,0.0019356812455150398
-130.39999999999998,0.0012406989218487156
-130.0,0.0023217002130631725
-129.60000000000002,0.003434338461892828
-129.20000000000002,0.004370319785475423
-128.79999999999998,0.002856276697476971
-128.40000000000003,0.0024444513827538337
-128.0,0.002270350288865523
-127.59999999999998,0.0019076419889938905
-127.19999999999999,0.001846611780985494
-126.80000000000001,0.002408840106122401
-126.4,0.002378074314387125
-125.99999999999997,0.002068764387471901
-125.60000000000001,0.0028204655506775065
-125.2,0.003590403974769444
-124.8,0.0028795578749406655
-124.39999999999999,0.0011663892934608967
-124.0,0.0002328594087662809
-123.60000000000001,0.0005448606328020269
-123.19999999999996,0.0017794079680613448
-122.80000000000004,0.0030381433788814016
-122.39999999999999,0.0037794364512930543
-122.0,0.0017618972899147314
-121.60000000000001,0.00046218088114619965
-121.2,0.00032459654399151375
-120.80000000000001,0.000460116459314956
-120.39999999999998,0.0006041968479396345
-120.00000000000003,0.000963441051613048
-119.6,0.0016342731908760063
-119.19999999999999,0.0017955951336020449
-118.8,0.0012004264627731762
-118.39999999999999,0.0009574265384822728
-118.00000000000001,0.0005475634498387263
-117.59999999999998,0.0004256106094549711
-117.20000000000002,0.00032491946493719954
-116.79999999999998,0.0007432336066515205
-116.39999999999998,0.0015705440641312187
-116.0,0.0013927688758059342
-115.60000000000001,0.0009952778075720478
-115.2,0.00020329828209994679
-114.79999999999997,0.00017416526667365115
-114.40000000000002,0.0003446565384088923
-113.99999999999997,0.0004500841822704145
-113.60000000000005,0.0005732828357261435
-113.19999999999999,0.00030355821626585635
-112.80000000000001,0.00010145087008709817
-112.40000000000002,6.256219250635339e-5
-111.99999999999996,0.0002495699999220547
-111.60000000000001,0.00018206653084283346
-111.2,0.00016483100281719618
-110.80000000000004,0.00011825773883847649
-110.39999999999998,0.0001008869041967346
-110.0,0.00025105171824755666
-109.60000000000002,0.00026002397466233284
-109.20000000000003,0.0002557799021575863
-108.8,0.0006167950049552873
-108.39999999999999,0.0008720211462953829
-108.00000000000003,0.0011267724594577334
-107.59999999999998,0.0010733495805304333
-107.19999999999999,0.0008051658163869406
-106.80000000000001,0.0007688952156174235
-106.40000000000002,0.00034619950632323334
-106.0,0.0003457189347585876
-105.59999999999998,0.0015159263827291872
-105.20000000000003,0.0032868328229566863
-104.79999999999997,0.003972833932529253
-104.39999999999999,0.002369111918602812
-104.0,0.0014538658430762782
-103.60000000000002,0.0015382579148781497
-103.20000000000002,0.0016118302439406887
-102.79999999999997,0.0015562550125458085
-102.40000000000002,0.0025665866114097926
-102.00000000000001,0.0034683018386841334
-101.59999999999998,0.002982600424117671
-101.19999999999999,0.002161288496608635
-100.80000000000001,0.001774207460479957
-100.4,0.0022469079517728877
-99.99999999999997,0.0024054454115533925
-99.60000000000001,0.0016658665102582708
-99.2,0.0019325081806139735
-98.8,0.0019362562938537902
-98.39999999999999,0.0012489489016737998
-98.0,0.0011361990788012406
-97.60000000000001,0.002080031872568072
-97.19999999999996,0.0029455310358501856
-96.80000000000004,0.002171226223375605
-96.39999999999999,0.0007736310319062224
-95.99999999999999,0.00030068544458983665
-95.60000000000001,0.00045326483770715195
-95.2,0.0005642695721405817
-94.80000000000001,0.0006491144316692612
-94.39999999999998,0.0007947079585654712
-94.00000000000003,0.000699748508731074
-93.6,0.00029845936854319975
-93.19999999999999,4.2358881432942514e-5
-92.80000000000001,0.00015932602672547966
-92.39999999999998,0.0003382283787072148
-92.0,9.676090217057517e-5
-91.59999999999997,0.00018946737062468323
-91.20000000000002,0.00026307332408276665
-90.79999999999998,9.811547988633823e-5
-90.40000000000003,5.231629880319983e-5
-90.0,1.0034689504414045e-5
-89.60000000000002,0.00010036798829528384
-89.19999999999999,0.00034876688807517425
-88.79999999999998,0.0006911657162751504
-88.4,0.0010217755633338214
-87.99999999999997,0.00041902128908967754
-87.60000000000005,0.00017606720738465293
-87.19999999999999,0.00038250812333750323
-86.80000000000001,0.0005525603962717348
-86.40000000000003,0.0006546162061493496
-85.99999999999997,0.0007378726590049885
-85.6,0.0008472608017365308
-85.19999999999999,0.0008748374980777305
-84.80000000000004,0.0007239755720308317
-84.39999999999998,0.0007392749274713517
-84.0,0.0008524209818579657
-83.60000000000002,0.0007807226625754608
-83.20000000000005,0.00038811049433228533
-82.80000000000001,0.0003642163418522236
-82.39999999999998,0.0005739306599650239
-82.00000000000003,0.000727868747725863
-81.59999999999997,0.0009827027935235039
-81.19999999999999,0.0011601968109663918
-80.80000000000001,0.00124577928209781
-80.40000000000003,0.0012551134130676423
-80.0,0.0007100933761822158
-79.6,0.0005843078475618656
-79.20000000000002,0.0013127018255631054
-78.79999999999995,0.0018405531588678008
-78.39999999999998,0.0018773482242656308
-78.0,0.0016418126883153525
-77.60000000000002,0.0012502419920836407
-77.20000000000002,0.0008594196822409806
-76.79999999999998,0.0008782537623363284
-76.40000000000003,0.0014511192674463735
-76.0,0.001968986261929314
-75.59999999999997,0.0016723829738296944
-75.19999999999999,0.0011166481720906126
-74.80000000000001,0.0008798729510037228
-74.4,0.001055988908439408
-73.99999999999997,0.001879231319985525
-73.60000000000002,0.0024913113118969015
-73.19999999999999,0.001787660570791529
-72.80000000000001,0.0005267029184946694
-72.39999999999998,0.00026469302956438407
-72.0,0.0009804939863322817
-71.60000000000002,0.0012755992883301346
-71.19999999999996,0.0011176913192595364
-70.80000000000004,0.0011547924140658185
-70.4,0.0007626407727276256
-70.0,0.00024741780392326926
-69.60000000000002,0.00012844665960534565
-69.19999999999999,0.00036158918375403797
-68.80000000000001,0.0007009567288550585
-68.39999999999998,0.00027066943908909865
-68.00000000000003,6.679461211507445e-5
-67.6,0.00017686047315690622
-67.19999999999999,0.00025970509552878236
-66.80000000000001,0.00010205671406794135
-66.39999999999998,1.4668524026088895e-5
-66.0,0.0002540203189121431
-65.59999999999997,0.0005024118384217521
-65.20000000000002,0.00019647199263125745
-64.79999999999998,1.9194789583129537e-5
-64.40000000000003,0.00021267034720116686
-64.0,0.0005414577314896798
-63.60000000000002,0.00030784586242565325
-63.19999999999999,0.000379369636894234
-62.79999999999998,0.0008323141859085431
-62.400000000000006,0.000516917420836302
-61.99999999999997,0.00013607154078165668
-61.60000000000005,0.0004640401132514362
-61.19999999999999,0.000974284578171468
-60.80000000000001,0.0011174658221929166
-60.400000000000034,0.000635368567116676
-59.99999999999997,0.0005445398303043446
-59.599999999999994,0.00045570759439878
-59.19999999999999,0.0005413352356410598
-58.80000000000004,0.0013851426704165146
-58.39999999999998,0.0014997452601644497
-58.0,0.0008633939696358994
-57.60000000000002,0.0005519478714090259
-57.200000000000045,0.0007414182827986651
-56.80000000000001,0.0010177465063565569
-56.39999999999998,0.0014840461702731126
-56.00000000000003,0.00199094889817428
-55.599999999999966,0.001218592138861843
-55.19999999999999,0.0003823237965976011
-54.80000000000001,0.00022072756155886206
-54.400000000000034,0.0007767614412917947
-54.0,0.0016792313407307826
-53.599999999999994,0.0015952838973907774
-53.20000000000002,0.000740404093639862
-52.79999999999998,0.0003874036383681698
-52.39999999999998,0.0006142288100895359
-52.0,0.0012106956032914109
-51.60000000000002,0.0012955703491480588
-51.20000000000002,0.0007293974298686845
-50.79999999999998,0.00016253925873111125
-50.400000000000034,7.285433288838362e-5
-50.0,0.00040320982023690045
-49.599999999999966,0.0007071981718299342
-49.19999999999999,0.0008915119495289441
-48.80000000000001,0.001121424336834539
-48.400000000000006,0.0005054104642813107
-47.99999999999997,2.055759841776965e-5
-47.60000000000002,0.00019750567335192977
-47.19999999999999,0.0005388837155225214
-46.80000000000001,0.0009055661632935206
-46.39999999999998,0.0009589194005588566
-46.0,0.0007118608775238369
-45.60000000000002,0.00056854316444696
-45.19999999999996,0.0002871376837182272
-44.80000000000004,0.0004564842924370789
-44.400000000000006,0.0006614811171672259
-44.0,0.0006419707928195245
-43.60000000000002,0.0007929578649056302
-43.19999999999999,0.0013898087424209077
-42.80000000000001,0.00113871188967836
-42.39999999999998,0.0004896934696347301
-42.00000000000003,8.968428752210288e-5
-41.599999999999994,8.653351496603049e-5
-41.19999999999999,0.0001706581372471151
-40.80000000000001,6.0756132224358726e-5
-40.39999999999998,0.0002642106498940411
-40.0,0.0007601099807314946
-39.599999999999966,0.00017990459629179024
-39.20000000000002,7.343934541580781e-5
-38.79999999999998,0.0007312190615885582
-38.400000000000034,0.0009900937757959338
-38.0,0.00010274522051173805
-37.60000000000002,0.00025825265720567155
-37.19999999999999,0.0010930077250439268
-36.799999999999955,0.0010653485030113288
-36.400000000000006,0.0003162939246701201
-35.99999999999997,4.2761314789968065e-5
-35.60000000000005,0.00022426526249139962
-35.19999999999999,0.0007130420541284765
-34.80000000000001,0.001292822510322465
-34.400000000000034,0.0014164343985413658
-34.0,0.0007653082982908974
-33.599999999999994,0.0008037828508202654
-33.19999999999999,0.001354392408181944
-32.80000000000004,0.001419296747773195
-32.39999999999998,0.001809576573813726
-32.0,0.0013918264071222709
-31.600000000000023,0.0010904998060274472
-31.19999999999999,0.0013896773769091109
-30.80000000000001,0.0016035967685242344
-30.399999999999977,0.0012121891100270257
-30.00000000000003,0.0006919481410331615
-29.599999999999966,0.0006028476200024889
-29.19999999999999,0.0004460399271096062
-28.80000000000001,0.000374784118205272
-28.400000000000034,0.0003083989767244408
