a_t,t
-0.05783233111617907,291.15000000000003
-0.057567375509109266,291.20000000000005
-0.057308514462804716,291.25000000000006
-0.057057703262818206,291.30000000000007
-0.05681948751714992,291.3500000000001
-0.056595190770212786,291.40000000000003
-0.05637765244588989,291.45000000000005
-0.0561649267487349,291.50000000000006
-0.05596069223307928,291.55000000000007
-0.05576750173320967,291.6000000000001
-0.05558800517094425,291.65000000000003
-0.05541740012419398,291.70000000000005
-0.055247442313807904,291.75000000000006
-0.05507905851180202,291.80000000000007
-0.054915148541242215,291.85
-0.05475667755952313,291.90000000000003
-0.054603574593859665,291.95000000000005
-0.05444916119261815,292.00000000000006
-0.05428947363498509,292.05000000000007
-0.054128840017997906,292.1
-0.05396921072477427,292.15000000000003
-0.053810597439707814,292.20000000000005
-0.053649813697235,292.25000000000006
-0.053478205129966074,292.30000000000007
-0.05329394778717733,292.35
-0.05310111759915836,292.4
-0.05290000914277817,292.45
-0.05268998200103158,292.5
-0.05246642914062882,292.55
-0.05222266034255116,292.6
-0.05196047351694053,292.65
-0.051683535029071165,292.7
-0.05139174864632753,292.75
-0.05108415912021636,292.8
-0.05075374327542146,292.85
-0.05039384348356932,292.90000000000003
-0.05000727127318878,292.95000000000005
-0.049596900903049725,293.0
-0.04916246763777009,293.05
-0.048702901816910754,293.1
-0.04821128140129183,293.15000000000003
-0.04768337989495635,293.20000000000005
-0.04712369166098949,293.25000000000006
-0.046535088447202604,293.3
-0.045917913507599134,293.35
-0.04527094155347097,293.40000000000003
-0.04458666393950024,293.45000000000005
-0.04386097890345228,293.50000000000006
-0.043098068010893525,293.55
-0.04230074874925999,293.6
-0.041471166013747486,293.65000000000003
-0.04060973405650561,293.70000000000005
-0.03970979142181471,293.75
-0.03876829553440564,293.8
-0.03779045698235601,293.85
-0.036780036312546845,293.90000000000003
-0.03574056316092251,293.95
-0.03467364898103075,294.0
-0.03357245517114663,294.05
-0.03243272060978352,294.1
-0.03125844962637012,294.15000000000003
-0.03005333433229129,294.20000000000005
-0.028822326896738127,294.25000000000006
-0.02757011220885554,294.3
-0.026292051960293324,294.35
-0.024983924676542354,294.40000000000003
-0.02364980486294516,294.45000000000005
-0.022293824903347623,294.50000000000006
-0.020921456827072426,294.55000000000007
-0.019540032631761076,294.6
-0.01814717370332711,294.65000000000003
-0.016736871656414475,294.70000000000005
-0.015310649076249632,294.75000000000006
-0.013870991603302327,294.80000000000007
-0.012422096904676968,294.8500000000001
-0.010973515560507581,294.9000000000001
-0.009528046725525947,294.95000000000005
-0.00808080635434718,295.00000000000006
-0.006631882785670814,295.05000000000007
-0.00518392705037598,295.1000000000001
-0.0037403153774750357,295.1500000000001
-0.0023110782078128228,295.20000000000005
-0.0009033636474425928,295.25000000000006
0.000485445152219526,295.30000000000007
0.0018573139055615723,295.35
0.0032122423465484502,295.4
0.004551595244886899,295.45
0.005870053711075383,295.5
0.007157778548352275,295.55
0.008412917154918364,295.6
0.009637839425575109,295.65
0.01083241359730726,295.7
0.011998564118069658,295.75
0.013135666876057857,295.8
0.014234403942690568,295.85
0.015287729304514986,295.9
0.01629610668797532,295.95
0.017259682832227577,296.0
0.01818012908966457,296.05
0.019062488955958225,296.1
0.019905194283021923,296.15000000000003
0.020701559696118105,296.2
0.021450087792805328,296.25
0.022151549094835583,296.3
0.022805699972366787,296.35
0.02341683543700476,296.40000000000003
0.023989836223516955,296.45000000000005
0.02452177899998984,296.50000000000006
0.025007695722676793,296.55
0.025446554173403246,296.6
0.02583708251751709,296.65000000000003
0.026179288815471616,296.70000000000005
0.026479166733863326,296.75000000000006
0.026741884323247953,296.80000000000007
0.026966351301118106,296.85
0.02715135771646398,296.90000000000003
0.02729793808981083,296.95000000000005
0.027405424201713928,297.00000000000006
0.027475133950832138,297.05000000000007
0.027514170886222756,297.1
0.027527596760810225,297.15000000000003
0.027514805982402003,297.20000000000005
0.027475958101268835,297.25000000000006
0.02741151998996812,297.3
0.027319244102921768,297.35
0.027200101944481803,297.40000000000003
0.02706047111362663,297.45000000000005
0.026904669272053643,297.50000000000006
0.02673384100794361,297.55
0.02655058919718008,297.6
0.026356452677104892,297.65000000000003
0.026149841129258403,297.70000000000005
0.025932172296845333,297.75000000000006
0.025709731639348178,297.80000000000007
0.02548719628209368,297.85
0.02526669145151345,297.90000000000003
0.0250515121635211,297.95000000000005
0.024842877249641338,298.00000000000006
0.02463767608965308,298.05000000000007
0.024434778277696797,298.1000000000001
0.024238034486348477,298.15000000000003
0.02405092578839024,298.20000000000005
0.023875240204697716,298.25000000000006
0.023714351425350104,298.3
0.023570967131024665,298.35
0.02344271496433355,298.40000000000003
0.023326891904647366,298.45000000000005
0.023225690806139624,298.5
0.02314225659054797,298.55
0.02307797658641968,298.6
0.023035966842755315,298.65000000000003
0.023020508734472183,298.70000000000005
0.023030564018393283,298.75
0.023061369960110864,298.8
0.023111509308700092,298.85
0.02318191719877247,298.90000000000003
0.02327155518594055,298.95000000000005
0.02338068964365183,299.0
0.023513554567884114,299.05
0.023672755685353417,299.1
0.023855211408637802,299.15000000000003
0.024057035222504727,299.2
0.024277715529116024,299.25
0.02451636422439786,299.3
0.024770650952653992,299.35
0.02504171475965778,299.40000000000003
0.025334327961064714,299.45
0.02565014077180786,299.5
0.02598546799357247,299.55
0.026336621333095868,299.6
0.026702436488977483,299.65000000000003
0.02707998309965605,299.70000000000005
0.027464498211067844,299.75
0.02785541069585153,299.8
0.028256839642929122,299.85
0.028670611532072926,299.90000000000003
0.029093560534452556,299.95000000000005
0.02952338890628157,300.00000000000006
0.029959539507367548,300.05000000000007
0.030398542967783094,300.1
0.03083449072069311,300.15000000000003
0.031265600676170686,300.20000000000005
0.03169512262404529,300.25000000000006
0.03212516871829795,300.30000000000007
0.032553938067845165,300.3500000000001
0.03297998383535485,300.40000000000003
0.03340371690275328,300.45000000000005
0.0338228472094993,300.50000000000006
